dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/abdomen_50.pickle,480,"[5.0957982e-07 3.3997145e-07 4.2639468e-07 ... 6.4675305e-07 4.5537715e-07
 4.9577704e-07]",0.7451,21.931,76.1048,2025-05-08 12:55:16
data/ct_data/abdomen_50.pickle,490,"[3.6477593e-07 2.3682955e-07 5.5604607e-07 ... 1.5294414e-07 3.2822885e-07
 5.3062490e-07]",0.7474,22.2246,75.8147,2025-05-08 12:56:03
data/ct_data/abdomen_50.pickle,500,"[2.0149587e-07 2.9512736e-07 4.7758186e-07 ... 3.6565569e-07 2.9345821e-07
 2.3499045e-07]",0.7469,21.9894,75.9641,2025-05-08 12:56:51
data/ct_data/abdomen_50.pickle,510,"[2.3483561e-07 3.9870389e-07 9.4444303e-08 ... 6.3936801e-07 2.8504235e-07
 3.4447569e-07]",0.748,22.3209,75.8548,2025-05-08 12:57:39
data/ct_data/abdomen_50.pickle,520,"[5.1697066e-07 4.8469894e-07 6.7891136e-07 ... 7.0025760e-07 7.5601508e-07
 1.1296437e-06]",0.7527,22.6056,75.4073,2025-05-08 12:58:26
data/ct_data/abdomen_50.pickle,530,"[6.7351306e-07 8.7211248e-07 4.8269209e-07 ... 5.2371581e-07 5.9965794e-07
 4.7583072e-07]",0.7505,22.4766,75.8614,2025-05-08 12:59:14
data/ct_data/abdomen_50.pickle,540,"[3.8263218e-07 1.6666507e-07 3.0889453e-07 ... 2.9935279e-07 3.7820766e-07
 1.0315891e-07]",0.7524,22.4009,75.4209,2025-05-08 13:00:01
data/ct_data/abdomen_50.pickle,550,"[8.0069498e-07 4.7140020e-07 1.7963454e-07 ... 3.7708816e-07 3.5065338e-07
 2.5083554e-07]",0.7516,22.2004,75.7935,2025-05-08 13:00:49
data/ct_data/abdomen_50.pickle,560,"[6.5396983e-07 1.9477018e-07 5.1793364e-07 ... 7.0589289e-07 2.4118924e-07
 4.2588547e-07]",0.7538,22.5275,75.6185,2025-05-08 13:01:36
data/ct_data/abdomen_50.pickle,570,"[7.0078522e-07 7.2962450e-07 6.0486849e-07 ... 1.7616522e-07 2.8777487e-07
 2.0525802e-07]",0.7536,22.432,75.7552,2025-05-08 13:02:23
data/ct_data/abdomen_50.pickle,580,"[2.5750461e-07 3.6704014e-07 4.3231580e-07 ... 5.7190749e-07 2.0338695e-07
 1.9833422e-07]",0.7575,22.6576,75.2184,2025-05-08 13:03:11
data/ct_data/abdomen_50.pickle,590,"[2.9501922e-07 1.5230793e-07 1.8771549e-06 ... 7.7260601e-08 2.4685286e-07
 5.2426691e-07]",0.7593,22.8535,74.8775,2025-05-08 13:03:58
data/ct_data/abdomen_50.pickle,600,"[5.2022466e-07 1.5700570e-07 2.6406599e-07 ... 1.1746408e-06 1.6038274e-07
 3.1055058e-07]",0.7558,22.4256,75.594,2025-05-08 13:04:46
data/ct_data/abdomen_50.pickle,610,"[5.5424994e-07 3.6004781e-07 3.0107273e-07 ... 7.6165918e-07 5.1558567e-07
 1.6447655e-07]",0.7525,22.1586,76.0134,2025-05-08 13:05:34
data/ct_data/abdomen_50.pickle,620,"[3.12480068e-07 1.14734846e-07 1.90345304e-07 ... 2.46419830e-07
 5.50495827e-07 3.12647927e-07]",0.7537,22.1864,76.124,2025-05-08 13:06:22
data/ct_data/abdomen_50.pickle,630,"[2.8055510e-07 4.7096080e-07 1.7811672e-07 ... 1.5096342e-07 2.3708688e-07
 4.4550464e-07]",0.7548,22.4935,75.7912,2025-05-08 13:07:10
data/ct_data/abdomen_50.pickle,640,"[3.0692081e-07 4.7606147e-07 1.6468728e-07 ... 3.5813417e-07 3.6861630e-07
 2.0077425e-07]",0.7565,22.4638,75.676,2025-05-08 13:07:58
data/ct_data/abdomen_50.pickle,650,"[2.1601991e-07 2.2077465e-07 9.3428395e-07 ... 5.6597560e-07 1.8603961e-07
 2.9772386e-07]",0.7577,22.8833,75.2857,2025-05-08 13:08:45
data/ct_data/abdomen_50.pickle,660,"[2.2351324e-07 2.5335939e-07 3.2623470e-07 ... 2.0973644e-07 3.2981461e-07
 3.9861371e-07]",0.7572,22.8922,75.3931,2025-05-08 13:09:33
data/ct_data/abdomen_50.pickle,670,"[6.8451197e-07 2.5377557e-07 1.6549298e-07 ... 1.3156754e-06 2.4848919e-07
 2.8570102e-07]",0.7526,22.5267,76.0222,2025-05-08 13:10:21
data/ct_data/abdomen_50.pickle,680,"[2.9934233e-07 5.2622630e-07 3.4556501e-07 ... 4.1277818e-07 6.0295571e-07
 3.9395920e-07]",0.7547,22.5089,75.7251,2025-05-08 13:11:08
data/ct_data/abdomen_50.pickle,690,"[2.0597268e-07 2.9795095e-07 3.4837751e-07 ... 5.3756861e-07 3.2335851e-07
 4.0182874e-07]",0.7555,22.8951,75.5092,2025-05-08 13:11:56
data/ct_data/abdomen_50.pickle,700,"[2.9399112e-07 3.2090819e-07 2.1605705e-07 ... 2.7160726e-07 3.2159267e-07
 1.8711874e-07]",0.7613,23.3307,74.8155,2025-05-08 13:12:44
data/ct_data/abdomen_50.pickle,710,"[3.1745734e-07 4.1772685e-07 8.5839582e-07 ... 4.9395743e-07 4.7796232e-07
 2.9383915e-07]",0.7591,23.027,74.9545,2025-05-08 13:13:31
data/ct_data/abdomen_50.pickle,720,"[5.7631570e-07 4.0909615e-07 5.4283345e-07 ... 4.3190067e-07 1.5781687e-07
 3.7611775e-07]",0.7576,22.9745,75.1024,2025-05-08 13:14:19
data/ct_data/abdomen_50.pickle,730,"[2.4200753e-07 3.3766818e-07 5.3979630e-07 ... 3.9415764e-07 3.8479513e-07
 4.0296629e-07]",0.7568,22.7186,75.4867,2025-05-08 13:15:06
data/ct_data/abdomen_50.pickle,740,"[2.6517310e-07 4.9696223e-07 7.6692936e-07 ... 4.0281120e-07 2.8678710e-07
 2.0649344e-07]",0.7561,22.7134,75.588,2025-05-08 13:15:54
data/ct_data/abdomen_50.pickle,750,"[4.7591263e-07 2.9233567e-07 1.9228347e-07 ... 2.5269878e-07 2.1926559e-07
 1.4848179e-07]",0.7614,23.0457,74.7335,2025-05-08 13:16:41
data/ct_data/abdomen_50.pickle,760,"[1.9057727e-07 1.9847819e-07 2.9342451e-07 ... 4.0170326e-07 3.2456282e-07
 2.4711730e-07]",0.7627,23.1303,74.7609,2025-05-08 13:17:29
data/ct_data/abdomen_50.pickle,770,"[4.5468434e-07 9.5754058e-07 1.5295626e-07 ... 2.9737680e-07 1.5910533e-07
 1.7554360e-07]",0.7629,22.9237,74.7367,2025-05-08 13:18:16
data/ct_data/abdomen_50.pickle,780,"[8.7437705e-08 6.9186137e-07 1.1434047e-07 ... 3.2474253e-07 5.3070954e-07
 2.5130620e-07]",0.7634,23.1527,74.6182,2025-05-08 13:19:03
data/ct_data/abdomen_50.pickle,790,"[2.6772489e-07 3.4080244e-07 3.6463587e-07 ... 2.2534608e-07 1.1959796e-07
 2.0949865e-07]",0.7629,22.8572,74.9487,2025-05-08 13:19:51
data/ct_data/abdomen_50.pickle,800,"[4.6164624e-07 8.5648657e-07 4.6954116e-07 ... 3.5537624e-07 1.8926005e-07
 2.9431965e-07]",0.7611,22.7501,75.0363,2025-05-08 13:20:38
data/ct_data/abdomen_50.pickle,810,"[2.0205165e-07 1.2063059e-07 4.6990135e-07 ... 9.0650792e-07 6.1469603e-07
 2.8337092e-07]",0.763,22.8239,75.0791,2025-05-08 13:21:26
data/ct_data/abdomen_50.pickle,820,"[4.3099308e-07 6.8106817e-07 1.3769915e-07 ... 2.9457200e-07 3.6391148e-07
 1.9875920e-07]",0.7639,22.7103,75.1119,2025-05-08 13:22:13
data/ct_data/abdomen_50.pickle,830,"[4.1015863e-07 1.0258061e-06 5.2510154e-07 ... 2.7818712e-07 3.1980201e-07
 3.0768820e-07]",0.7635,22.6555,75.4017,2025-05-08 13:23:00
data/ct_data/abdomen_50.pickle,840,"[3.8488582e-07 2.3677798e-07 2.4090841e-07 ... 2.8489436e-07 3.7242179e-07
 4.3311616e-07]",0.7631,22.5828,75.4503,2025-05-08 13:23:48
data/ct_data/abdomen_50.pickle,850,"[3.5153502e-07 2.9688337e-07 2.5689752e-07 ... 2.9749336e-07 1.4978064e-06
 4.4449217e-07]",0.7668,23.1107,74.673,2025-05-08 13:24:37
data/ct_data/abdomen_50.pickle,860,"[4.7464167e-07 1.1943343e-06 2.7787385e-07 ... 6.0091475e-07 1.4740671e-07
 3.9330868e-07]",0.7645,22.8291,75.3368,2025-05-08 13:25:24
data/ct_data/abdomen_50.pickle,870,"[3.8816233e-07 2.1309474e-07 1.9270703e-07 ... 2.3104636e-07 3.0621374e-07
 3.8163751e-07]",0.7643,22.7584,75.0841,2025-05-08 13:26:11
