dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/foot_50.pickle,130,"[2.7293891e-07 7.1386660e-07 5.5310761e-07 ... 5.2681077e-07 3.2082724e-07
 2.2939912e-07]",0.8225,28.7203,21.9555,2025-05-04 23:22:10
data/ct_data/foot_50.pickle,131,"[2.5047191e-07 2.7711746e-07 3.3909851e-07 ... 6.7417784e-07 3.3865203e-07
 2.6745778e-07]",0.8224,28.6643,22.0155,2025-05-04 23:23:34
data/ct_data/foot_50.pickle,132,"[5.1476331e-07 5.1483852e-07 2.1392549e-07 ... 1.1414440e-06 7.4505544e-07
 3.9722627e-07]",0.8222,28.6301,22.1216,2025-05-04 23:24:47
data/ct_data/foot_50.pickle,133,"[3.0054053e-07 3.9527083e-07 3.7633407e-07 ... 7.5111109e-07 4.8489636e-07
 2.9148720e-07]",0.8237,28.7207,21.9828,2025-05-04 23:26:00
data/ct_data/foot_50.pickle,134,"[9.21984224e-07 9.44599037e-07 4.22454917e-07 ... 5.57496719e-07
 6.69935162e-07 1.01526126e-07]",0.8235,28.6993,21.966,2025-05-04 23:27:13
data/ct_data/foot_50.pickle,135,"[2.3857680e-07 3.3922711e-07 3.9052722e-08 ... 4.8780998e-07 6.2398897e-07
 4.0415753e-07]",0.8233,28.7068,21.9879,2025-05-04 23:28:26
data/ct_data/foot_50.pickle,136,"[3.3315493e-07 2.8635864e-07 4.2024647e-07 ... 1.5401905e-07 4.4923280e-07
 1.9043377e-07]",0.8234,28.7145,21.9707,2025-05-04 23:29:39
data/ct_data/foot_50.pickle,137,"[6.3942048e-07 6.8920133e-07 4.5990657e-07 ... 5.6096297e-07 6.3315667e-07
 4.1458770e-07]",0.8242,28.7221,21.9271,2025-05-04 23:30:52
data/ct_data/foot_50.pickle,138,"[8.4486862e-07 2.1154631e-07 9.8495900e-07 ... 2.9270433e-07 4.9179596e-07
 8.0242734e-07]",0.8245,28.723,21.8873,2025-05-04 23:32:04
data/ct_data/foot_50.pickle,139,"[1.6441207e-07 2.3399683e-07 4.6903503e-07 ... 2.0378774e-07 1.8602846e-07
 7.5442023e-07]",0.8238,28.7047,21.9876,2025-05-04 23:33:17
data/ct_data/foot_50.pickle,140,"[3.4098412e-07 6.9653686e-07 3.6766025e-07 ... 2.2821843e-07 4.4507854e-07
 1.7709176e-07]",0.8247,28.775,21.8936,2025-05-04 23:34:30
data/ct_data/foot_50.pickle,141,"[3.1745662e-07 5.4372617e-07 9.2998641e-07 ... 6.8058131e-07 3.6849062e-07
 9.2904543e-07]",0.8222,28.6886,22.0819,2025-05-04 23:35:55
data/ct_data/foot_50.pickle,142,"[4.6345653e-07 9.2715675e-07 4.7402150e-07 ... 2.3727632e-07 6.4895636e-07
 7.6343576e-07]",0.8247,28.7618,21.8943,2025-05-04 23:37:08
data/ct_data/foot_50.pickle,143,"[2.8281272e-07 6.0778262e-07 1.0957950e-06 ... 5.2282996e-07 9.7611382e-07
 4.2727024e-07]",0.8235,28.7643,21.9649,2025-05-04 23:38:21
data/ct_data/foot_50.pickle,144,"[5.9528605e-07 5.8333995e-07 6.9692868e-07 ... 5.3415778e-07 3.1699165e-07
 2.1386933e-07]",0.8247,28.7465,21.8748,2025-05-04 23:39:34
data/ct_data/foot_50.pickle,145,"[2.9418447e-07 1.5278196e-07 3.5077238e-07 ... 3.5672630e-07 4.7353365e-07
 3.8731298e-07]",0.8233,28.7483,21.977,2025-05-04 23:40:46
data/ct_data/foot_50.pickle,146,"[4.10506715e-07 1.13518425e-07 3.87152170e-07 ... 5.29327053e-07
 1.52574515e-07 7.84617669e-07]",0.8252,28.7938,21.8428,2025-05-04 23:41:59
data/ct_data/foot_50.pickle,147,"[7.4213972e-07 1.7269539e-07 3.6769606e-07 ... 4.9175628e-07 9.3637391e-07
 2.8815191e-07]",0.8244,28.8297,21.898,2025-05-04 23:43:12
data/ct_data/foot_50.pickle,148,"[9.7767963e-07 5.3982762e-07 2.6838731e-07 ... 8.0033237e-07 5.3095988e-07
 4.4227826e-07]",0.8258,28.7601,21.8069,2025-05-04 23:44:24
data/ct_data/foot_50.pickle,149,"[5.5817856e-07 8.0303323e-07 3.7350821e-07 ... 5.6702174e-07 3.8061739e-07
 1.7684104e-07]",0.8251,28.8208,21.8751,2025-05-04 23:45:36
data/ct_data/foot_50.pickle,150,"[9.2552006e-07 3.7359791e-07 1.7627502e-07 ... 1.0159943e-06 1.2337744e-06
 7.3564496e-07]",0.8258,28.7408,21.8496,2025-05-04 23:46:49
data/ct_data/foot_50.pickle,151,"[6.2483014e-07 6.5518253e-07 2.3650391e-07 ... 4.5084033e-07 7.5317820e-07
 4.7616496e-07]",0.8258,28.8038,21.8298,2025-05-04 23:48:14
data/ct_data/foot_50.pickle,152,"[2.3498461e-07 7.3385490e-07 1.9962305e-07 ... 2.2239438e-07 3.6944945e-07
 1.0311397e-06]",0.8253,28.8255,21.8374,2025-05-04 23:49:26
data/ct_data/foot_50.pickle,153,"[3.4861253e-07 3.8254998e-07 2.8804646e-07 ... 2.3178173e-07 2.7841506e-07
 2.7598205e-07]",0.8253,28.8585,21.8626,2025-05-04 23:50:38
data/ct_data/foot_50.pickle,154,"[5.6234148e-07 4.3856471e-07 1.9452810e-07 ... 2.9507086e-07 2.4840605e-07
 4.0194828e-07]",0.8264,28.8309,21.7505,2025-05-04 23:51:51
data/ct_data/foot_50.pickle,155,"[4.0345947e-07 3.7432383e-07 1.3178761e-06 ... 3.6664153e-07 2.6446276e-07
 4.4268347e-07]",0.8265,28.858,21.7859,2025-05-04 23:53:04
data/ct_data/foot_50.pickle,156,"[7.5290188e-07 3.1087714e-07 5.5548071e-07 ... 3.5763912e-07 4.3791420e-07
 7.3758878e-07]",0.8273,28.8546,21.6812,2025-05-04 23:54:17
data/ct_data/foot_50.pickle,157,"[5.7595099e-07 5.5827405e-07 4.5817470e-07 ... 5.8277686e-07 5.3586575e-07
 2.8839523e-07]",0.827,28.8884,21.7376,2025-05-04 23:55:29
data/ct_data/foot_50.pickle,158,"[5.6152777e-07 1.7677284e-07 4.2842331e-07 ... 2.6877103e-07 2.4104861e-07
 6.3688645e-07]",0.8274,28.8908,21.7104,2025-05-04 23:56:42
data/ct_data/foot_50.pickle,159,"[2.6485316e-07 2.3499238e-07 4.0964306e-07 ... 3.0663665e-07 1.3686205e-06
 9.4792284e-07]",0.8262,28.8674,21.7801,2025-05-04 23:57:55
data/ct_data/foot_50.pickle,160,"[4.6834185e-07 4.6610222e-07 6.2360135e-07 ... 5.1627785e-07 1.9304332e-07
 1.8381512e-07]",0.8278,28.8712,21.6795,2025-05-04 23:59:08
data/ct_data/foot_50.pickle,161,"[3.4980545e-07 2.1823912e-07 7.0877485e-07 ... 3.0215224e-07 6.8720192e-07
 2.5357951e-07]",0.8274,28.8961,21.6773,2025-05-05 00:00:33
data/ct_data/foot_50.pickle,162,"[3.4455803e-07 3.4049859e-07 4.0504750e-07 ... 4.4490119e-07 1.5871666e-06
 4.3767687e-07]",0.8274,28.9195,21.7033,2025-05-05 00:01:46
data/ct_data/foot_50.pickle,163,"[4.1506846e-07 8.0417374e-07 2.0864951e-07 ... 2.2741280e-07 5.1358302e-07
 1.8334360e-07]",0.8271,28.9116,21.7178,2025-05-05 00:02:58
data/ct_data/foot_50.pickle,164,"[3.3501604e-07 2.0014562e-07 2.0523950e-07 ... 2.2801596e-07 2.5081511e-07
 3.9275164e-07]",0.8278,28.8784,21.6656,2025-05-05 00:04:11
data/ct_data/foot_50.pickle,165,"[1.6728981e-07 2.1082371e-07 4.5181304e-07 ... 5.9074023e-07 3.7118761e-07
 3.1217266e-07]",0.8275,28.8989,21.68,2025-05-05 00:05:24
data/ct_data/foot_50.pickle,166,"[1.8698748e-07 7.3098357e-07 2.9464857e-07 ... 5.4576469e-07 3.0652271e-07
 2.9795837e-07]",0.8284,28.9227,21.6574,2025-05-05 00:06:37
data/ct_data/foot_50.pickle,167,"[6.4907761e-07 5.2446433e-07 4.2262528e-07 ... 4.4254276e-07 3.7992280e-07
 6.1191446e-07]",0.8277,28.9014,21.6885,2025-05-05 00:07:50
data/ct_data/foot_50.pickle,168,"[3.8249004e-07 2.3001239e-07 3.7794680e-07 ... 1.6728893e-07 6.1775711e-07
 2.3761270e-07]",0.8285,28.9593,21.6218,2025-05-05 00:09:03
data/ct_data/foot_50.pickle,169,"[2.6443956e-07 7.5600792e-07 3.5252523e-07 ... 1.9845616e-07 3.3739190e-07
 5.0616467e-07]",0.8274,28.9602,21.6861,2025-05-05 00:10:16
data/ct_data/foot_50.pickle,170,"[2.2607965e-07 4.2206591e-07 8.9542698e-07 ... 1.4989315e-07 5.7157706e-07
 2.8567993e-07]",0.8286,28.9324,21.6281,2025-05-05 00:11:28
data/ct_data/foot_50.pickle,171,"[1.8284332e-07 1.2867547e-07 1.4349396e-06 ... 1.1013536e-07 2.4888502e-07
 2.9384901e-07]",0.8282,28.9522,21.6684,2025-05-05 00:12:53
data/ct_data/foot_50.pickle,172,"[1.7583339e-07 4.5114058e-07 3.3883950e-07 ... 3.4321602e-07 1.6590774e-07
 3.4097627e-07]",0.8277,28.9367,21.7155,2025-05-05 00:14:06
data/ct_data/foot_50.pickle,173,"[3.5316950e-07 2.9472076e-07 3.1208617e-07 ... 4.1309886e-07 6.5664358e-07
 1.3202745e-06]",0.8288,28.9906,21.6482,2025-05-05 00:15:19
data/ct_data/foot_50.pickle,174,"[8.2617754e-07 3.7581921e-07 4.5177032e-07 ... 3.0125702e-07 4.2195319e-07
 3.8878662e-07]",0.8292,28.9682,21.6046,2025-05-05 00:16:33
data/ct_data/foot_50.pickle,175,"[2.0389385e-07 4.6842305e-07 1.6099231e-07 ... 2.9910288e-07 4.8566545e-07
 7.1748394e-07]",0.8292,28.9746,21.6045,2025-05-05 00:17:46
data/ct_data/foot_50.pickle,176,"[5.6877582e-07 8.5328020e-07 2.5623910e-07 ... 2.5376278e-07 3.3461549e-07
 4.2235536e-07]",0.8296,28.9618,21.5793,2025-05-05 00:18:59
data/ct_data/foot_50.pickle,177,"[2.0879787e-07 3.5035572e-07 6.5325037e-07 ... 1.3544496e-07 5.0612783e-07
 4.6400237e-07]",0.829,29.003,21.6454,2025-05-05 00:20:12
data/ct_data/foot_50.pickle,178,"[2.4301286e-07 3.5691383e-07 2.9031190e-07 ... 4.7247562e-07 4.2900922e-07
 5.8062591e-07]",0.8302,28.9856,21.565,2025-05-05 00:21:25
data/ct_data/foot_50.pickle,179,"[2.9987481e-07 9.6206941e-07 3.9048322e-07 ... 3.3854445e-07 6.9255299e-07
 6.0006101e-07]",0.8295,28.9623,21.5931,2025-05-05 00:22:37
data/ct_data/foot_50.pickle,180,"[1.5879250e-07 3.8235416e-07 4.5457926e-07 ... 1.8253800e-07 1.5867859e-07
 6.9332128e-07]",0.8301,29.0026,21.5597,2025-05-05 00:23:50
data/ct_data/foot_50.pickle,181,"[2.9511807e-07 6.0237608e-07 4.3202402e-07 ... 2.1047691e-07 5.1336696e-07
 1.3506710e-07]",0.8291,29.0104,21.6404,2025-05-05 00:25:15
data/ct_data/foot_50.pickle,182,"[1.4284075e-07 2.6034016e-07 2.3254128e-07 ... 2.9782177e-07 2.6292020e-07
 5.1011688e-07]",0.8292,29.0154,21.6285,2025-05-05 00:26:28
data/ct_data/foot_50.pickle,183,"[2.1145537e-07 3.1158754e-07 3.1885239e-07 ... 3.1877931e-07 2.8552452e-07
 4.6686245e-07]",0.8286,28.969,21.7013,2025-05-05 00:27:41
data/ct_data/foot_50.pickle,184,"[2.6168686e-07 1.2319042e-07 1.9509430e-07 ... 1.6328957e-07 2.0472113e-07
 5.1102433e-07]",0.8302,29.0017,21.5832,2025-05-05 00:28:54
data/ct_data/foot_50.pickle,185,"[2.4422593e-07 4.6251739e-07 5.3926749e-07 ... 2.5212699e-07 3.6110495e-07
 9.8790515e-08]",0.8292,29.0278,21.6335,2025-05-05 00:30:06
data/ct_data/foot_50.pickle,186,"[4.6667813e-07 2.9009624e-07 1.8414136e-07 ... 1.7225895e-07 3.4469977e-07
 2.5390523e-07]",0.8301,28.9638,21.5934,2025-05-05 00:31:19
data/ct_data/foot_50.pickle,187,"[1.0437332e-06 1.8409594e-07 3.2388536e-07 ... 2.8404204e-07 1.0372241e-06
 3.0927060e-07]",0.8298,28.9856,21.6092,2025-05-05 00:32:31
data/ct_data/foot_50.pickle,188,"[3.8188517e-07 6.8969536e-07 7.0741220e-07 ... 6.6678416e-07 2.0278421e-07
 2.9307088e-07]",0.8311,28.98,21.5116,2025-05-05 00:33:44
data/ct_data/foot_50.pickle,189,"[3.4626137e-07 3.4112662e-07 5.0100067e-07 ... 1.8147475e-07 3.2174574e-07
 6.7818240e-07]",0.8291,28.9415,21.7041,2025-05-05 00:34:56
data/ct_data/foot_50.pickle,190,"[3.8316614e-07 7.1460090e-07 2.6598116e-07 ... 6.3781789e-07 3.4410300e-07
 4.6089642e-07]",0.8299,28.9592,21.6409,2025-05-05 00:36:09
data/ct_data/foot_50.pickle,191,"[3.1660664e-07 5.6687514e-07 5.1145804e-07 ... 7.8905964e-07 5.3095465e-07
 2.4103738e-07]",0.8296,29.0305,21.6143,2025-05-05 00:37:36
data/ct_data/foot_50.pickle,192,"[4.4008243e-07 3.2050173e-07 1.2639613e-07 ... 5.2218468e-07 6.7634392e-07
 1.5374567e-07]",0.8308,29.0281,21.5721,2025-05-05 00:38:49
data/ct_data/foot_50.pickle,193,"[3.8994509e-07 1.7015672e-07 3.4072099e-07 ... 6.7208833e-07 3.7935041e-07
 4.6087709e-07]",0.8312,29.0125,21.5662,2025-05-05 00:40:02
data/ct_data/foot_50.pickle,194,"[1.7318102e-07 2.8449875e-07 3.1623830e-07 ... 3.4810296e-07 2.3730638e-07
 3.3892559e-07]",0.8306,29.0508,21.5625,2025-05-05 00:41:15
data/ct_data/foot_50.pickle,195,"[1.7936111e-07 5.1975496e-07 9.7753535e-08 ... 2.3586880e-07 2.4813784e-07
 4.6862701e-07]",0.8315,29.0808,21.4972,2025-05-05 00:42:28
data/ct_data/foot_50.pickle,196,"[4.3917120e-07 4.9960670e-07 4.4724442e-07 ... 4.0733440e-07 3.3503926e-07
 3.3018335e-07]",0.8317,29.0872,21.4744,2025-05-05 00:43:41
data/ct_data/foot_50.pickle,197,"[3.2566396e-07 2.8473735e-07 4.3136194e-07 ... 3.9267377e-07 3.4405525e-07
 9.5555299e-07]",0.8309,29.0156,21.5724,2025-05-05 00:44:53
data/ct_data/foot_50.pickle,198,"[2.9018281e-07 2.5879163e-07 5.7074561e-07 ... 4.0758937e-07 6.4908733e-07
 7.9775162e-07]",0.8315,29.0481,21.4989,2025-05-05 00:46:06
data/ct_data/foot_50.pickle,199,"[6.2835255e-07 7.4636120e-07 3.7563001e-07 ... 2.3119796e-07 3.1297813e-07
 8.5952814e-07]",0.8315,29.0817,21.5516,2025-05-05 00:47:23
data/ct_data/foot_50.pickle,200,"[3.6309240e-07 3.2904046e-07 5.6124173e-07 ... 2.2307159e-07 3.2354743e-07
 8.5944447e-07]",0.8327,29.1523,21.4127,2025-05-05 00:48:41
data/ct_data/foot_50.pickle,201,"[2.6081833e-07 1.8885308e-07 4.1087603e-07 ... 5.5930298e-07 1.6443744e-07
 3.9591561e-07]",0.8308,29.0751,21.5647,2025-05-05 00:50:10
data/ct_data/foot_50.pickle,202,"[1.5142690e-07 4.8129959e-07 1.0781076e-07 ... 3.9456521e-07 2.4302167e-07
 6.4876707e-07]",0.8326,29.1194,21.4343,2025-05-05 00:51:24
data/ct_data/foot_50.pickle,203,"[5.8686459e-07 4.0160171e-07 2.6068349e-07 ... 2.4693804e-07 2.8404622e-07
 3.9673213e-07]",0.8314,29.0959,21.528,2025-05-05 00:52:37
data/ct_data/foot_50.pickle,204,"[2.0391026e-07 6.7547046e-07 3.7307100e-07 ... 6.5765397e-07 3.2274261e-07
 3.9617072e-07]",0.832,29.1504,21.4592,2025-05-05 00:53:51
data/ct_data/foot_50.pickle,205,"[4.8975107e-07 4.0200993e-07 4.7165514e-07 ... 4.9527546e-07 7.4749643e-08
 5.2539042e-07]",0.8317,29.1129,21.499,2025-05-05 00:55:04
data/ct_data/foot_50.pickle,206,"[2.0268706e-07 2.7243934e-07 3.6504613e-07 ... 2.9636604e-07 2.2490217e-07
 3.9222869e-07]",0.8324,29.1148,21.4635,2025-05-05 00:56:17
data/ct_data/foot_50.pickle,207,"[4.7659697e-07 3.1715965e-07 2.7561103e-07 ... 7.3303005e-07 3.7995770e-07
 9.0715105e-07]",0.8319,29.1396,21.4686,2025-05-05 00:57:30
data/ct_data/foot_50.pickle,208,"[5.2765603e-07 4.2269548e-07 2.7545119e-07 ... 3.1201517e-07 5.9288925e-07
 2.2160425e-07]",0.8317,29.0614,21.5524,2025-05-05 00:58:43
data/ct_data/foot_50.pickle,209,"[8.4182368e-08 5.8650903e-07 5.8137027e-07 ... 3.6856918e-07 8.1811748e-07
 5.1895631e-07]",0.8326,29.133,21.4515,2025-05-05 00:59:56
data/ct_data/foot_50.pickle,210,"[3.3664361e-07 1.2577867e-07 2.0826349e-07 ... 5.4070716e-07 3.2791388e-07
 1.7415562e-07]",0.8323,29.0914,21.5065,2025-05-05 01:01:10
data/ct_data/foot_50.pickle,211,"[3.9942589e-07 2.3874378e-07 3.6458587e-07 ... 4.7306744e-07 1.2844322e-06
 2.3582126e-07]",0.8318,29.1083,21.5169,2025-05-05 01:02:36
data/ct_data/foot_50.pickle,212,"[2.2056150e-07 1.7755499e-07 1.2624587e-06 ... 8.7148152e-08 2.6889529e-07
 4.3508692e-07]",0.8323,29.0701,21.4548,2025-05-05 01:03:49
data/ct_data/foot_50.pickle,213,"[4.9936153e-07 3.8091667e-07 3.9773604e-07 ... 3.9823888e-07 5.0732820e-07
 3.9557344e-07]",0.8315,29.0909,21.551,2025-05-05 01:05:02
data/ct_data/foot_50.pickle,214,"[4.2250721e-07 2.4041171e-07 3.9367478e-07 ... 5.4320043e-07 7.3605821e-07
 1.7962638e-07]",0.832,29.0989,21.5189,2025-05-05 01:06:15
data/ct_data/foot_50.pickle,215,"[2.6726966e-07 4.0220809e-07 4.0470044e-07 ... 4.4715310e-07 3.5862286e-07
 2.8676840e-07]",0.8325,29.1065,21.4942,2025-05-05 01:07:29
data/ct_data/foot_50.pickle,216,"[9.1744624e-07 3.5008279e-07 8.9930744e-08 ... 3.7467396e-07 2.5476891e-07
 2.9569392e-07]",0.8325,29.0685,21.4909,2025-05-05 01:08:42
data/ct_data/foot_50.pickle,217,"[8.6323865e-07 3.1187929e-07 6.3369674e-07 ... 4.9541865e-07 1.3332983e-07
 2.0641900e-07]",0.8327,29.0584,21.441,2025-05-05 01:09:56
data/ct_data/foot_50.pickle,218,"[3.9039540e-07 4.2631282e-07 5.7605007e-07 ... 1.0671641e-06 3.6536892e-07
 1.3340506e-06]",0.8328,29.0075,21.4513,2025-05-05 01:11:09
data/ct_data/foot_50.pickle,219,"[1.4504789e-07 3.3475396e-07 4.1232917e-07 ... 2.6950821e-07 1.1333788e-07
 3.8267501e-07]",0.8323,29.0933,21.5014,2025-05-05 01:12:23
data/ct_data/foot_50.pickle,220,"[6.0226938e-07 3.7277911e-07 8.7120505e-08 ... 4.3211020e-07 2.4248510e-07
 4.1085667e-07]",0.8329,29.0823,21.418,2025-05-05 01:13:37
data/ct_data/foot_50.pickle,221,"[7.3045157e-07 1.2574212e-07 2.5746758e-07 ... 1.3641669e-07 2.1214808e-07
 5.3207242e-07]",0.8328,29.1066,21.4217,2025-05-05 01:15:03
data/ct_data/foot_50.pickle,222,"[3.7850833e-07 2.3020664e-07 4.0360362e-07 ... 4.1782002e-07 7.5363249e-07
 2.7664743e-07]",0.8323,29.1043,21.4613,2025-05-05 01:16:17
data/ct_data/foot_50.pickle,223,"[5.43803992e-07 4.08018934e-07 5.59678995e-07 ... 1.16975365e-07
 5.21374432e-07 3.07626323e-07]",0.8321,29.1307,21.4684,2025-05-05 01:17:30
data/ct_data/foot_50.pickle,224,"[3.5021901e-07 4.4477306e-07 9.3964547e-07 ... 2.1850443e-07 3.3604479e-07
 4.3759354e-07]",0.8333,29.1591,21.3715,2025-05-05 01:18:42
data/ct_data/foot_50.pickle,225,"[1.3118144e-07 9.8765767e-08 2.4147693e-07 ... 8.6548013e-08 2.2335138e-07
 3.8785237e-07]",0.8327,29.1097,21.4513,2025-05-05 01:19:54
data/ct_data/foot_50.pickle,226,"[3.5007960e-07 2.7752060e-07 3.1986278e-07 ... 1.8070465e-07 7.2506447e-07
 1.3842958e-07]",0.833,29.057,21.4822,2025-05-05 01:21:07
data/ct_data/foot_50.pickle,227,"[2.3994141e-07 2.5320094e-07 3.9470982e-07 ... 4.6105006e-07 7.8260956e-07
 5.2760140e-07]",0.8327,29.1166,21.4619,2025-05-05 01:22:20
data/ct_data/foot_50.pickle,228,"[3.3209949e-07 6.1070480e-08 4.3629694e-07 ... 2.8489049e-07 3.1848140e-07
 2.2788070e-07]",0.8335,29.1421,21.3854,2025-05-05 01:23:32
data/ct_data/foot_50.pickle,229,"[3.3641598e-07 1.2307078e-07 6.9267446e-07 ... 2.5694044e-07 2.4155352e-07
 3.1340795e-07]",0.8331,29.1416,21.4554,2025-05-05 01:24:45
data/ct_data/foot_50.pickle,230,"[1.9283135e-07 7.2092341e-08 2.2683241e-07 ... 3.4587669e-07 1.3988191e-06
 1.5038158e-07]",0.8335,29.1002,21.4372,2025-05-05 01:25:57
data/ct_data/foot_50.pickle,231,"[3.4991751e-07 3.4366153e-07 6.1477806e-07 ... 3.1575001e-07 4.6763293e-07
 4.3903086e-07]",0.8336,29.1394,21.4275,2025-05-05 01:27:21
data/ct_data/foot_50.pickle,232,"[7.9148187e-08 2.7096624e-07 3.1744787e-07 ... 3.2262517e-07 7.6186649e-07
 3.8558429e-07]",0.8331,29.1605,21.4609,2025-05-05 01:28:33
data/ct_data/foot_50.pickle,233,"[5.7458681e-07 3.3958932e-07 1.7822438e-07 ... 1.1054810e-06 7.9455930e-07
 6.7386310e-07]",0.8336,29.1683,21.3991,2025-05-05 01:29:45
data/ct_data/foot_50.pickle,234,"[1.5014524e-07 3.8196981e-07 1.5753564e-07 ... 2.9508308e-07 5.5317088e-07
 6.0385617e-07]",0.8334,29.1489,21.3901,2025-05-05 01:30:56
data/ct_data/foot_50.pickle,235,"[8.7422571e-08 1.3427885e-07 2.5753067e-07 ... 9.1021815e-07 4.4411772e-07
 2.9265658e-07]",0.8327,29.1274,21.4717,2025-05-05 01:32:09
data/ct_data/foot_50.pickle,236,"[2.9104504e-07 4.0529684e-07 4.2354196e-07 ... 4.8574964e-07 5.3140826e-07
 7.4182665e-08]",0.8348,29.1524,21.333,2025-05-05 01:33:21
data/ct_data/foot_50.pickle,237,"[1.5885877e-07 3.1249627e-07 2.1582376e-07 ... 5.0816436e-07 2.4736340e-07
 4.3737475e-07]",0.8339,29.1449,21.3705,2025-05-05 01:34:33
data/ct_data/foot_50.pickle,238,"[1.0601720e-07 3.2290671e-07 1.1292291e-06 ... 4.5216402e-07 5.0980873e-07
 2.6986055e-07]",0.8346,29.1463,21.3416,2025-05-05 01:35:45
data/ct_data/foot_50.pickle,239,"[1.6672593e-07 9.5708984e-08 1.0597815e-06 ... 5.0848689e-07 1.8867182e-07
 3.5281283e-07]",0.8339,29.162,21.3979,2025-05-05 01:36:58
data/ct_data/foot_50.pickle,240,"[4.1534761e-07 2.4221654e-07 1.0976092e-06 ... 2.0809591e-07 3.7280279e-07
 6.0184266e-07]",0.8345,29.2001,21.3254,2025-05-05 01:38:10
data/ct_data/foot_50.pickle,241,"[1.6778908e-07 7.2422964e-08 1.6021866e-07 ... 2.9436711e-07 1.4284549e-07
 5.4629254e-07]",0.8332,29.1329,21.4315,2025-05-05 01:39:34
data/ct_data/foot_50.pickle,242,"[9.7273266e-07 1.9387086e-07 3.4678362e-07 ... 1.5567370e-07 2.4970464e-07
 8.5472806e-07]",0.8341,29.1292,21.3528,2025-05-05 01:40:46
data/ct_data/foot_50.pickle,243,"[5.9544419e-07 2.1042862e-07 1.0737167e-07 ... 3.6984278e-07 3.8879713e-07
 4.0618150e-07]",0.8342,29.1492,21.3809,2025-05-05 01:41:58
data/ct_data/foot_50.pickle,244,"[4.9125981e-07 6.7127212e-07 2.0374897e-07 ... 3.0272989e-07 7.2829260e-07
 1.0224121e-06]",0.8347,29.1652,21.3209,2025-05-05 01:43:11
data/ct_data/foot_50.pickle,245,"[8.7092133e-08 3.0812950e-07 7.0433850e-07 ... 2.6264172e-07 1.9432739e-06
 3.2922799e-07]",0.8332,29.0682,21.4288,2025-05-05 01:44:23
data/ct_data/foot_50.pickle,246,"[1.9223879e-07 3.4144290e-07 2.3615777e-07 ... 7.6913449e-07 2.1422667e-07
 2.9024693e-07]",0.8338,29.1041,21.4125,2025-05-05 01:45:35
data/ct_data/foot_50.pickle,247,"[1.6054438e-06 3.1380273e-07 3.8424224e-07 ... 5.2112284e-07 3.9566126e-07
 3.9879501e-07]",0.8341,29.2049,21.3346,2025-05-05 01:46:48
data/ct_data/foot_50.pickle,248,"[1.8753673e-07 3.8107061e-07 3.4597596e-07 ... 2.4210385e-07 3.6413323e-07
 1.9659220e-07]",0.8349,29.1533,21.3686,2025-05-05 01:48:00
data/ct_data/foot_50.pickle,249,"[3.4678138e-07 2.1683881e-07 3.2813080e-07 ... 7.7081415e-07 3.0157145e-07
 1.5130541e-07]",0.8348,29.144,21.3229,2025-05-05 01:49:13
