dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/jaw_50.pickle,490,"[1.49438023e-07 6.28577368e-08 1.03257825e-07 ... 3.65077639e-08
 6.80009649e-08 1.24511644e-07]",0.8707,34.9088,17.4563,2025-05-13 18:30:14
./data/ct_data/jaw_50.pickle,500,"[9.9252112e-08 5.8565412e-08 5.8702973e-08 ... 4.8788888e-08 1.3987452e-07
 9.8195066e-08]",0.8704,34.8883,17.5162,2025-05-13 18:34:24
./data/ct_data/jaw_50.pickle,510,"[3.0826591e-08 7.1569140e-08 9.2930904e-08 ... 7.6798372e-08 6.6186942e-08
 1.1534738e-07]",0.8709,34.8454,17.4672,2025-05-13 18:38:36
./data/ct_data/jaw_50.pickle,520,"[6.1867709e-08 6.4654913e-08 1.3416648e-07 ... 6.3722609e-08 6.3030924e-08
 9.8482786e-08]",0.8707,34.7745,17.5481,2025-05-13 18:42:47
./data/ct_data/jaw_50.pickle,530,"[1.5956891e-07 6.3078403e-08 6.7318034e-08 ... 4.6271825e-08 4.3395485e-08
 1.2748851e-07]",0.8716,34.946,17.3434,2025-05-13 18:46:59
./data/ct_data/jaw_50.pickle,540,"[1.2462458e-07 6.1614564e-08 8.9924470e-08 ... 1.8692427e-07 9.0014090e-08
 3.9756031e-08]",0.8714,34.9711,17.2867,2025-05-13 18:51:09
./data/ct_data/jaw_50.pickle,550,"[9.84575124e-08 1.17303564e-07 4.87025140e-08 ... 5.97408985e-08
 5.39236851e-08 8.23067410e-08]",0.8713,34.8236,17.4923,2025-05-13 18:55:23
./data/ct_data/jaw_50.pickle,560,"[1.2207639e-07 6.0344604e-08 1.1419309e-07 ... 1.6085322e-07 9.7587915e-08
 7.6546655e-08]",0.8719,34.8654,17.37,2025-05-13 18:59:35
./data/ct_data/jaw_50.pickle,570,"[1.3249732e-07 7.3609947e-08 6.4647622e-08 ... 3.0612849e-08 6.7598556e-08
 1.4183614e-07]",0.8719,34.8851,17.3217,2025-05-13 19:03:48
./data/ct_data/jaw_50.pickle,580,"[8.5618346e-08 4.8168122e-08 7.0358674e-08 ... 3.5070592e-08 4.2670546e-08
 9.1800537e-08]",0.8722,34.8492,17.2644,2025-05-13 19:07:59
./data/ct_data/jaw_50.pickle,590,"[7.2321775e-08 1.1708743e-07 7.3418818e-08 ... 6.8729250e-08 9.8013295e-08
 8.1804892e-08]",0.8722,34.8729,17.3668,2025-05-13 19:12:11
./data/ct_data/jaw_50.pickle,600,"[1.7171760e-07 7.5180346e-08 1.6265064e-07 ... 1.4448672e-07 1.0318844e-07
 5.4233183e-08]",0.8726,34.9657,17.2612,2025-05-13 19:16:23
./data/ct_data/jaw_50.pickle,610,"[8.1301643e-08 5.8198474e-08 5.0003333e-08 ... 4.9691472e-08 9.7307002e-08
 9.3743147e-08]",0.8733,34.9357,17.1224,2025-05-13 19:20:37
./data/ct_data/jaw_50.pickle,620,"[7.0622889e-08 9.7401447e-08 4.4165187e-08 ... 8.7386944e-08 5.0329533e-08
 8.2378953e-08]",0.8723,34.8486,17.274,2025-05-13 19:24:48
./data/ct_data/jaw_50.pickle,630,"[9.5711883e-08 6.0943300e-08 5.0391296e-08 ... 8.0097671e-08 4.0373962e-08
 1.1816172e-07]",0.8721,34.9114,17.2915,2025-05-13 19:28:58
./data/ct_data/jaw_50.pickle,640,"[4.7020393e-08 7.5213144e-08 4.5586980e-08 ... 7.5818029e-08 3.1467245e-08
 1.8579588e-07]",0.8728,35.0141,17.1711,2025-05-13 19:33:06
