dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/foot_50.pickle,490,"[1.2526931e-07 1.6073447e-07 1.9168047e-07 ... 1.0756994e-07 8.1711818e-08
 2.1559268e-07]",0.8669,31.3632,19.157,2025-05-13 18:26:51
./data/ct_data/foot_50.pickle,500,"[1.3202691e-07 1.0931190e-07 7.5011876e-08 ... 4.2144851e-08 1.0627156e-07
 2.2756819e-07]",0.8667,31.2613,19.1948,2025-05-13 18:31:01
./data/ct_data/foot_50.pickle,510,"[1.52853829e-07 1.42994352e-07 5.24673496e-08 ... 1.02682705e-07
 6.63672495e-08 1.51320961e-07]",0.8676,31.3859,19.1172,2025-05-13 18:35:08
./data/ct_data/foot_50.pickle,520,"[2.31356012e-07 1.42056109e-07 5.98130541e-08 ... 3.28600294e-08
 5.42868236e-07 1.17673316e-07]",0.8674,31.3002,19.1738,2025-05-13 18:39:17
./data/ct_data/foot_50.pickle,530,"[1.3844057e-07 1.5446851e-07 1.1172233e-07 ... 1.1144087e-07 1.0554433e-07
 1.5094164e-07]",0.8684,31.4373,19.0947,2025-05-13 18:43:26
./data/ct_data/foot_50.pickle,540,"[1.2000314e-07 1.0532115e-07 4.2646803e-08 ... 9.6675606e-08 6.7157877e-08
 1.9203956e-07]",0.8675,31.2329,19.2151,2025-05-13 18:47:36
./data/ct_data/foot_50.pickle,550,"[1.8242787e-07 1.2704592e-07 1.8969168e-07 ... 2.3537267e-07 1.6888103e-07
 3.1339911e-07]",0.8679,31.3172,19.1529,2025-05-13 18:51:44
./data/ct_data/foot_50.pickle,560,"[1.5419386e-07 1.6980940e-07 2.4695524e-07 ... 8.9097448e-08 2.6510637e-07
 1.9672147e-07]",0.8678,31.3969,19.108,2025-05-13 18:55:53
./data/ct_data/foot_50.pickle,570,"[5.3615807e-08 9.6481493e-08 1.8043185e-07 ... 1.9124398e-07 7.2967133e-08
 1.9283124e-07]",0.8688,31.4704,19.0295,2025-05-13 19:00:03
./data/ct_data/foot_50.pickle,580,"[1.48964148e-07 6.56762822e-08 2.03020406e-07 ... 6.56498500e-08
 1.23777014e-07 1.04730255e-07]",0.8685,31.3326,19.1208,2025-05-13 19:04:11
./data/ct_data/foot_50.pickle,590,"[7.1695737e-08 1.0675743e-07 2.5708461e-08 ... 7.3707461e-08 7.8326281e-08
 8.6163851e-08]",0.869,31.3008,19.1024,2025-05-13 19:08:19
./data/ct_data/foot_50.pickle,600,"[9.9420888e-08 1.1178921e-07 7.5601612e-08 ... 5.8564034e-08 5.2674764e-08
 2.6239243e-07]",0.8687,31.2756,19.0971,2025-05-13 19:12:28
./data/ct_data/foot_50.pickle,610,"[2.1662974e-07 8.5913477e-08 2.6550669e-07 ... 7.9421604e-08 1.5338991e-07
 9.0149591e-08]",0.8691,31.3439,19.0672,2025-05-13 19:16:38
./data/ct_data/foot_50.pickle,620,"[1.4934068e-07 1.3164465e-07 1.2251508e-07 ... 1.7635278e-07 1.6100024e-07
 1.2037292e-07]",0.8691,31.3646,19.0831,2025-05-13 19:20:46
./data/ct_data/foot_50.pickle,630,"[2.08618296e-08 1.03433386e-07 5.71565550e-08 ... 1.78900919e-07
 1.32150603e-07 1.95570777e-07]",0.8692,31.3862,19.0929,2025-05-13 19:24:57
./data/ct_data/foot_50.pickle,640,"[1.3732507e-07 1.0476651e-06 1.4201756e-07 ... 5.7723668e-08 1.1008583e-07
 1.9855969e-07]",0.8699,31.3642,19.0325,2025-05-13 19:29:07
./data/ct_data/foot_50.pickle,650,"[1.3483351e-07 1.5693381e-07 1.4069407e-07 ... 1.0027293e-07 4.2511488e-07
 2.7557400e-07]",0.8689,31.2861,19.1042,2025-05-13 19:33:15
./data/ct_data/foot_50.pickle,660,"[2.9707792e-07 1.9410456e-07 8.6537369e-08 ... 1.2646446e-07 1.1477512e-07
 1.2838208e-07]",0.8689,31.292,19.1037,2025-05-13 19:37:22
