dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/chest_50.pickle,126,"[1.8794121e-07 2.7705778e-07 3.0014152e-07 ... 2.7882226e-07 3.3451425e-07
 3.2462347e-07]",0.8018,26.9916,42.5921,2025-05-05 16:25:14
data/ct_data/chest_50.pickle,127,"[1.1082536e-07 1.8660306e-07 2.5370181e-07 ... 2.4020014e-07 4.2384465e-07
 1.0718732e-07]",0.8019,26.9754,43.9896,2025-05-05 16:25:43
data/ct_data/chest_50.pickle,128,"[2.9804835e-07 3.4719397e-07 2.1289193e-07 ... 4.1294143e-07 2.2983491e-07
 1.8717043e-07]",0.8032,27.0933,41.4708,2025-05-05 16:26:12
data/ct_data/chest_50.pickle,129,"[3.5761681e-07 2.2028443e-07 2.4199392e-07 ... 2.6131980e-07 1.6887762e-07
 1.7272752e-07]",0.8031,27.091,42.2473,2025-05-05 16:26:42
data/ct_data/chest_50.pickle,130,"[3.0395844e-07 3.9858199e-07 1.6221065e-07 ... 1.7809320e-07 2.6489133e-07
 2.3813281e-07]",0.8044,27.1266,41.3791,2025-05-05 16:27:11
data/ct_data/chest_50.pickle,131,"[4.2622534e-07 2.4195671e-07 1.9939750e-07 ... 2.2090686e-07 2.5782612e-07
 1.9699650e-07]",0.8031,27.1278,41.8214,2025-05-05 16:27:43
data/ct_data/chest_50.pickle,132,"[2.1418542e-07 3.8453493e-07 2.9450743e-07 ... 2.3641732e-07 1.0354357e-07
 2.5160946e-07]",0.805,27.0344,42.9699,2025-05-05 16:28:12
data/ct_data/chest_50.pickle,133,"[1.7206813e-07 2.6373812e-07 3.2607882e-06 ... 2.6958526e-07 3.6640213e-07
 2.7112401e-07]",0.8035,27.1202,41.7741,2025-05-05 16:28:42
data/ct_data/chest_50.pickle,134,"[3.0659973e-07 1.4671730e-07 2.6229657e-07 ... 2.3571411e-07 2.1652062e-07
 3.2161489e-07]",0.8047,27.0427,42.8607,2025-05-05 16:29:11
data/ct_data/chest_50.pickle,135,"[3.3023832e-07 3.3059675e-07 1.2138524e-07 ... 3.0550501e-07 2.6894276e-07
 4.6371539e-07]",0.8034,27.083,42.5617,2025-05-05 16:29:40
data/ct_data/chest_50.pickle,136,"[3.0623380e-07 4.2188708e-07 4.6694927e-07 ... 2.6692464e-07 3.4547338e-07
 3.4801033e-07]",0.8049,27.0905,41.6326,2025-05-05 16:30:10
data/ct_data/chest_50.pickle,137,"[2.6153003e-07 5.0240408e-07 7.5857332e-07 ... 2.6683304e-07 2.3572662e-07
 2.5647688e-07]",0.8043,27.0455,43.8554,2025-05-05 16:30:39
data/ct_data/chest_50.pickle,138,"[4.1299222e-07 2.3622857e-07 2.2948907e-07 ... 1.5815040e-07 2.8792726e-07
 3.1899918e-07]",0.8039,27.0771,42.2102,2025-05-05 16:31:08
data/ct_data/chest_50.pickle,139,"[3.6994629e-07 3.2096690e-07 2.7603122e-07 ... 2.6940003e-07 1.5420329e-07
 4.1703908e-07]",0.8063,27.1758,42.414,2025-05-05 16:31:38
data/ct_data/chest_50.pickle,140,"[3.5613280e-07 1.8903464e-07 2.2412166e-07 ... 3.5148037e-07 1.7966362e-07
 2.7254040e-07]",0.8067,27.1959,41.979,2025-05-05 16:32:07
data/ct_data/chest_50.pickle,141,"[2.8724634e-07 3.6322092e-07 4.4654860e-07 ... 2.6435239e-07 3.0290030e-07
 3.4264514e-07]",0.8068,27.2772,40.9704,2025-05-05 16:32:39
data/ct_data/chest_50.pickle,142,"[2.6140992e-07 2.3212235e-07 3.5423125e-07 ... 2.8258802e-07 2.1105519e-07
 2.2429606e-07]",0.8077,27.2226,41.3479,2025-05-05 16:33:08
data/ct_data/chest_50.pickle,143,"[3.2167102e-07 3.6980066e-07 2.4054270e-07 ... 3.8137566e-07 2.5359887e-07
 3.8051942e-07]",0.8079,27.3187,40.8946,2025-05-05 16:33:38
data/ct_data/chest_50.pickle,144,"[4.0331682e-07 3.5996266e-07 2.0649831e-07 ... 2.1340863e-07 1.4845209e-07
 2.5816155e-07]",0.8082,27.2159,40.8579,2025-05-05 16:34:07
data/ct_data/chest_50.pickle,145,"[2.8836067e-07 3.6957263e-07 2.3489390e-07 ... 3.4202313e-07 2.9733181e-07
 1.9945395e-07]",0.8086,27.2681,42.4323,2025-05-05 16:34:36
data/ct_data/chest_50.pickle,146,"[3.3846271e-07 3.4860787e-07 2.9148444e-07 ... 2.7908172e-07 2.0712743e-07
 2.6428120e-07]",0.8104,27.3429,40.8647,2025-05-05 16:35:05
data/ct_data/chest_50.pickle,147,"[2.0199366e-07 3.8086480e-07 3.0043358e-07 ... 3.2584506e-07 3.2037798e-07
 2.1182922e-07]",0.8102,27.3359,41.994,2025-05-05 16:35:35
data/ct_data/chest_50.pickle,148,"[2.4648688e-07 3.2082008e-07 3.3271510e-07 ... 2.8567851e-07 1.9962141e-07
 1.8124389e-07]",0.8127,27.4206,40.8031,2025-05-05 16:36:04
data/ct_data/chest_50.pickle,149,"[3.5836331e-07 5.0772053e-07 2.4317160e-07 ... 2.9362539e-07 4.4157841e-07
 8.6383025e-08]",0.811,27.2668,43.6647,2025-05-05 16:36:34
data/ct_data/chest_50.pickle,150,"[1.4206614e-07 2.2781461e-07 3.8002636e-07 ... 2.2594062e-07 4.0845990e-07
 3.7459731e-07]",0.8138,27.4629,40.6949,2025-05-05 16:37:03
data/ct_data/chest_50.pickle,151,"[2.06589490e-07 3.42455564e-07 1.86839557e-07 ... 4.06199547e-07
 1.52886315e-07 1.04053136e-07]",0.8129,27.4904,40.705,2025-05-05 16:37:35
data/ct_data/chest_50.pickle,152,"[1.7627279e-07 3.7864018e-07 3.1990797e-07 ... 2.0678659e-07 1.9692736e-07
 2.5387146e-07]",0.8154,27.567,39.2588,2025-05-05 16:38:04
data/ct_data/chest_50.pickle,153,"[2.7804029e-07 2.8868877e-07 3.0930940e-07 ... 2.9338105e-07 2.8238460e-07
 2.1922159e-07]",0.8151,27.6553,38.7121,2025-05-05 16:38:34
data/ct_data/chest_50.pickle,154,"[1.7786319e-07 2.4439242e-07 2.7752037e-07 ... 2.3889632e-07 1.3589450e-07
 2.7781039e-07]",0.8156,27.5808,39.3729,2025-05-05 16:39:03
data/ct_data/chest_50.pickle,155,"[2.0980389e-07 2.9312420e-07 2.9761284e-07 ... 2.2771727e-07 2.1160238e-07
 1.2506852e-07]",0.8162,27.6834,39.094,2025-05-05 16:39:32
data/ct_data/chest_50.pickle,156,"[2.3363550e-07 2.6063347e-07 2.7043413e-07 ... 1.5250455e-07 1.7401175e-07
 1.3712619e-07]",0.8171,27.7191,37.4246,2025-05-05 16:40:02
data/ct_data/chest_50.pickle,157,"[1.8254831e-07 2.4130645e-07 2.7183464e-07 ... 2.7697774e-07 1.6796160e-07
 1.3221306e-07]",0.8186,27.7725,38.5321,2025-05-05 16:40:31
data/ct_data/chest_50.pickle,158,"[1.2817209e-07 2.5805997e-07 2.0528499e-07 ... 1.4757451e-07 2.7706929e-07
 2.4317919e-07]",0.8186,27.7517,37.5058,2025-05-05 16:41:00
data/ct_data/chest_50.pickle,159,"[2.60971092e-07 1.51490639e-07 1.15885314e-07 ... 1.64840571e-07
 1.09149461e-07 1.49261822e-07]",0.8191,27.8123,37.9443,2025-05-05 16:41:30
data/ct_data/chest_50.pickle,160,"[1.3024008e-07 2.0894197e-07 2.6274498e-07 ... 3.6794748e-07 2.4529166e-07
 2.2025110e-07]",0.8202,27.7759,37.9327,2025-05-05 16:41:59
data/ct_data/chest_50.pickle,161,"[2.8192676e-07 2.4981478e-07 2.8078054e-07 ... 1.8609107e-07 1.9161847e-07
 2.2168250e-07]",0.82,27.7555,39.0954,2025-05-05 16:42:31
data/ct_data/chest_50.pickle,162,"[1.4491968e-07 3.0225357e-07 2.6957326e-07 ... 1.4627591e-07 2.2714572e-07
 2.1398279e-07]",0.8214,27.8694,36.7003,2025-05-05 16:43:00
data/ct_data/chest_50.pickle,163,"[1.0748162e-07 1.8410491e-07 3.2993350e-07 ... 1.0163677e-07 1.3444451e-07
 2.0795422e-07]",0.8216,27.8963,37.4243,2025-05-05 16:43:30
data/ct_data/chest_50.pickle,164,"[2.2992045e-07 2.2161373e-07 9.8263435e-08 ... 2.9213493e-07 1.5264344e-07
 1.5071988e-07]",0.8222,27.7588,39.6241,2025-05-05 16:43:59
data/ct_data/chest_50.pickle,165,"[1.3826863e-07 1.2251829e-07 1.3826073e-07 ... 2.2943799e-07 2.3891198e-07
 1.5069067e-07]",0.8223,27.8777,37.9063,2025-05-05 16:44:28
data/ct_data/chest_50.pickle,166,"[2.4375885e-07 2.2432867e-07 2.7806465e-07 ... 2.0328758e-07 2.4540708e-07
 1.4872219e-07]",0.8231,27.895,37.2243,2025-05-05 16:44:58
data/ct_data/chest_50.pickle,167,"[1.9074585e-07 2.1971630e-07 2.9111499e-07 ... 3.3559550e-07 2.0364244e-07
 2.3494172e-07]",0.8229,27.8755,38.1604,2025-05-05 16:45:27
data/ct_data/chest_50.pickle,168,"[2.7362094e-07 1.9859608e-07 3.1063280e-07 ... 1.5351844e-07 1.5721361e-07
 2.4967284e-07]",0.8238,27.9044,37.4095,2025-05-05 16:45:56
data/ct_data/chest_50.pickle,169,"[1.7332187e-07 2.7139012e-07 2.4576065e-07 ... 1.3213780e-07 1.2706251e-07
 1.6765929e-07]",0.8236,27.8835,38.5934,2025-05-05 16:46:26
data/ct_data/chest_50.pickle,170,"[1.6352206e-07 1.6646996e-07 1.6409726e-07 ... 1.5902691e-07 7.8631622e-08
 2.0146224e-07]",0.8247,27.9772,36.9679,2025-05-05 16:46:55
data/ct_data/chest_50.pickle,171,"[1.62792034e-07 2.06522856e-07 3.15322296e-07 ... 3.81965606e-07
 1.24539937e-07 1.01293935e-07]",0.8247,27.9979,37.2863,2025-05-05 16:47:27
data/ct_data/chest_50.pickle,172,"[2.7553978e-07 1.8756154e-07 1.8843461e-07 ... 1.4896713e-07 2.7044544e-07
 2.7085420e-07]",0.826,28.051,35.5186,2025-05-05 16:47:56
data/ct_data/chest_50.pickle,173,"[1.94500529e-07 2.54946144e-07 1.36063278e-07 ... 1.67916056e-07
 2.12212129e-07 1.13123285e-07]",0.8254,27.9946,36.798,2025-05-05 16:48:25
data/ct_data/chest_50.pickle,174,"[1.8409646e-07 1.0434226e-07 8.0048785e-08 ... 2.0632041e-07 1.6706537e-07
 1.8043080e-07]",0.8262,27.974,36.8435,2025-05-05 16:48:55
data/ct_data/chest_50.pickle,175,"[2.5074834e-07 2.9053098e-07 1.9866009e-07 ... 1.3523369e-07 1.2227366e-07
 1.4894377e-07]",0.8254,27.9801,37.3435,2025-05-05 16:49:24
data/ct_data/chest_50.pickle,176,"[2.9455160e-07 2.3302481e-07 3.3481857e-07 ... 9.7993023e-08 2.1063677e-07
 2.0830373e-07]",0.8265,27.9908,36.8173,2025-05-05 16:49:53
data/ct_data/chest_50.pickle,177,"[1.6829965e-07 1.9472719e-07 9.9005199e-08 ... 1.8098407e-07 1.2432106e-07
 2.0514160e-07]",0.8263,28.015,37.4614,2025-05-05 16:50:22
data/ct_data/chest_50.pickle,178,"[2.0154008e-07 2.1362438e-07 1.3863048e-07 ... 2.5756887e-07 2.0238498e-07
 1.4364940e-07]",0.8274,28.0573,36.3721,2025-05-05 16:50:52
data/ct_data/chest_50.pickle,179,"[2.0516518e-07 1.5711703e-07 1.4906074e-07 ... 1.9605847e-07 2.0282290e-07
 8.9006528e-07]",0.8268,28.048,35.9869,2025-05-05 16:51:21
data/ct_data/chest_50.pickle,180,"[1.71367844e-07 4.47647864e-07 1.03862675e-07 ... 8.70045596e-07
 2.15891689e-07 2.63226781e-07]",0.8283,28.1105,35.2702,2025-05-05 16:51:50
data/ct_data/chest_50.pickle,181,"[1.7894703e-07 2.1418849e-07 2.6231982e-07 ... 1.5724922e-07 1.3970542e-07
 2.3304904e-07]",0.8266,28.0344,36.3568,2025-05-05 16:52:22
data/ct_data/chest_50.pickle,182,"[2.0163310e-07 1.1037161e-07 1.9026064e-07 ... 1.7945609e-07 1.6997683e-07
 2.5082204e-07]",0.8279,28.0382,36.8666,2025-05-05 16:52:51
data/ct_data/chest_50.pickle,183,"[3.5168807e-07 2.1006548e-07 2.5601560e-07 ... 2.5292468e-07 2.0728201e-07
 1.7642958e-07]",0.8267,28.007,36.5301,2025-05-05 16:53:21
data/ct_data/chest_50.pickle,184,"[3.1981938e-07 3.2234126e-07 2.8746740e-07 ... 2.4470964e-07 2.6193425e-07
 2.3960541e-07]",0.8283,28.0157,37.2878,2025-05-05 16:53:50
data/ct_data/chest_50.pickle,185,"[1.7066220e-07 3.3017784e-07 2.6734986e-07 ... 9.6561550e-08 2.4286916e-07
 1.8304719e-07]",0.8263,28.0268,35.558,2025-05-05 16:54:19
data/ct_data/chest_50.pickle,186,"[2.8459672e-07 2.9386075e-07 1.3648618e-07 ... 1.9333233e-07 1.3629891e-07
 1.2823207e-07]",0.8284,28.0632,36.9668,2025-05-05 16:54:49
data/ct_data/chest_50.pickle,187,"[2.2040787e-07 2.2734011e-07 2.4218735e-07 ... 1.5782251e-07 5.1667678e-07
 2.2588182e-07]",0.826,27.9947,36.3139,2025-05-05 16:55:18
data/ct_data/chest_50.pickle,188,"[2.5411683e-07 1.8171255e-07 5.6674725e-07 ... 2.2472079e-07 1.8874729e-07
 1.5656322e-07]",0.8283,28.1201,35.9437,2025-05-05 16:55:47
data/ct_data/chest_50.pickle,189,"[1.8506563e-07 1.8580307e-07 1.6786453e-07 ... 1.5500356e-07 1.5823618e-07
 4.2745199e-07]",0.8275,28.1264,35.3481,2025-05-05 16:56:16
data/ct_data/chest_50.pickle,190,"[3.2037221e-07 1.6468046e-07 2.5842758e-07 ... 4.0095156e-07 1.2802127e-07
 1.5893097e-07]",0.8282,28.0437,37.0471,2025-05-05 16:56:46
data/ct_data/chest_50.pickle,191,"[1.1633419e-06 1.3812836e-07 1.7081862e-07 ... 1.2796518e-07 1.4324497e-07
 2.4988000e-07]",0.8286,28.1226,35.3003,2025-05-05 16:57:20
data/ct_data/chest_50.pickle,192,"[2.0547027e-07 3.3518359e-07 3.4741240e-07 ... 2.8793028e-07 3.5378443e-07
 1.8271770e-07]",0.8297,28.1388,35.288,2025-05-05 16:57:50
data/ct_data/chest_50.pickle,193,"[2.26186287e-07 3.59118928e-07 1.48713923e-07 ... 1.80741679e-07
 2.92806192e-07 1.14024544e-07]",0.8276,28.0407,37.035,2025-05-05 16:58:21
data/ct_data/chest_50.pickle,194,"[3.9434232e-07 1.5283482e-07 2.2318225e-07 ... 2.0621134e-07 2.2057716e-07
 9.2924708e-08]",0.8295,28.1585,35.6007,2025-05-05 16:58:51
data/ct_data/chest_50.pickle,195,"[2.1580236e-07 1.8789902e-07 1.4908701e-07 ... 3.5961438e-07 2.3047627e-07
 2.0488518e-07]",0.8293,28.1946,34.7215,2025-05-05 16:59:21
data/ct_data/chest_50.pickle,196,"[2.0804733e-07 1.1075151e-07 3.0081762e-07 ... 2.1284855e-07 2.6905337e-07
 1.7219182e-07]",0.83,28.0991,37.3056,2025-05-05 16:59:51
data/ct_data/chest_50.pickle,197,"[1.3577973e-07 2.2268807e-07 1.5273145e-07 ... 2.8564855e-07 1.5790756e-07
 1.6411158e-07]",0.8293,28.117,35.8703,2025-05-05 17:00:21
data/ct_data/chest_50.pickle,198,"[2.4960207e-07 2.0667927e-07 2.9919514e-07 ... 2.0192005e-07 3.3460157e-07
 1.3975848e-07]",0.8305,28.1713,35.9282,2025-05-05 17:00:51
data/ct_data/chest_50.pickle,199,"[1.3776248e-07 3.5289898e-07 1.7840135e-07 ... 3.4594225e-07 2.5445775e-07
 6.7671425e-07]",0.83,28.1892,35.9581,2025-05-05 17:01:21
data/ct_data/chest_50.pickle,200,"[1.8839901e-07 1.8313573e-07 1.2550505e-07 ... 2.7765387e-07 2.0686548e-07
 1.6675317e-07]",0.8315,28.1288,36.0637,2025-05-05 17:01:51
data/ct_data/chest_50.pickle,201,"[2.4470802e-07 2.1447869e-07 2.9398521e-07 ... 3.3173546e-07 2.6659839e-07
 1.5240457e-07]",0.8319,28.2366,36.0638,2025-05-05 17:02:24
