dataset,epoch,loss,ssim,psnr,mse,timestamp
./data/ct_data/abdomen_50.pickle,390,"[9.24884986e-08 1.09111390e-07 1.31680025e-07 ... 2.75416774e-08
 1.00082296e-07 2.88583095e-07]",0.8378,21.9151,73.2506,2025-05-13 11:30:36
./data/ct_data/abdomen_50.pickle,400,"[1.4438555e-07 3.9363496e-08 1.2428438e-07 ... 2.4427649e-07 1.1988372e-07
 1.8961458e-07]",0.8443,22.9831,73.938,2025-05-13 11:33:59
./data/ct_data/abdomen_50.pickle,410,"[1.3068349e-07 7.5534956e-08 9.2451138e-08 ... 1.1498799e-07 1.4704445e-07
 2.6122015e-07]",0.8491,24.2435,70.5556,2025-05-13 11:37:22
./data/ct_data/abdomen_50.pickle,420,"[1.9405984e-07 7.5394418e-08 1.2155631e-07 ... 5.2161496e-08 5.2335235e-08
 6.3212880e-08]",0.8392,22.4241,74.5539,2025-05-13 11:40:45
./data/ct_data/abdomen_50.pickle,430,"[1.6462495e-07 2.1843924e-07 2.4546432e-08 ... 1.1071892e-07 4.5031516e-08
 1.5742275e-07]",0.8441,22.8251,74.5045,2025-05-13 11:44:08
./data/ct_data/abdomen_50.pickle,440,"[3.62709471e-07 5.45272982e-08 7.37057135e-08 ... 1.51370344e-07
 1.11586814e-07 1.45915337e-07]",0.8444,23.1366,73.4773,2025-05-13 11:47:30
./data/ct_data/abdomen_50.pickle,450,"[1.9207829e-07 8.3198472e-08 1.6089129e-07 ... 9.8668131e-08 7.6928174e-08
 3.7555586e-07]",0.8492,23.5893,72.524,2025-05-13 11:50:53
./data/ct_data/abdomen_50.pickle,460,"[4.0424865e-08 2.0252656e-07 4.7779658e-08 ... 6.1043956e-08 3.9634631e-07
 6.7097986e-08]",0.8433,23.3281,74.1614,2025-05-13 11:54:16
./data/ct_data/abdomen_50.pickle,470,"[3.6270319e-07 2.6438605e-07 1.7045336e-07 ... 2.0308084e-08 8.5473509e-08
 1.8148091e-07]",0.8437,22.6042,74.6582,2025-05-13 11:57:39
./data/ct_data/abdomen_50.pickle,480,"[1.2729755e-07 1.1048596e-07 8.0619500e-08 ... 1.3733479e-07 2.3128334e-07
 1.1372230e-07]",0.854,24.4411,70.3582,2025-05-13 12:01:02
./data/ct_data/abdomen_50.pickle,490,"[1.8964089e-07 1.3498638e-07 1.7680681e-07 ... 8.9880317e-08 1.1719574e-07
 4.8041960e-07]",0.8575,24.9461,70.3392,2025-05-13 12:04:25
./data/ct_data/abdomen_50.pickle,500,"[1.2977010e-07 8.1459433e-08 6.3826469e-08 ... 6.5112175e-08 9.5818443e-08
 2.9198819e-07]",0.8553,24.3539,70.1432,2025-05-13 12:07:48
./data/ct_data/abdomen_50.pickle,510,"[8.1129130e-08 6.4164020e-08 6.6505741e-08 ... 1.7152766e-07 8.9835567e-08
 2.5775802e-07]",0.8558,24.5482,70.4711,2025-05-13 12:11:11
./data/ct_data/abdomen_50.pickle,520,"[2.3811481e-07 5.0358068e-08 4.6778517e-08 ... 5.7016500e-08 2.9742907e-08
 1.5398446e-07]",0.8625,25.8853,72.5035,2025-05-13 12:14:33
./data/ct_data/abdomen_50.pickle,530,"[8.9787456e-08 7.2170970e-08 4.3721890e-08 ... 6.3342611e-08 7.4367748e-08
 3.3952824e-07]",0.8505,23.7755,71.8818,2025-05-13 12:17:56
./data/ct_data/abdomen_50.pickle,540,"[2.4903053e-07 1.2794104e-07 8.0508997e-08 ... 1.8593256e-07 1.2756082e-07
 1.9157466e-07]",0.8647,26.9907,72.3525,2025-05-13 12:21:19
./data/ct_data/abdomen_50.pickle,550,"[1.0463919e-07 2.5034331e-07 3.9913235e-08 ... 6.7430783e-08 3.6169247e-08
 2.0544529e-07]",0.855,23.8022,71.8423,2025-05-13 12:24:42
./data/ct_data/abdomen_50.pickle,560,"[1.2947861e-07 7.2985678e-08 2.2103832e-08 ... 1.0191683e-07 4.4750220e-08
 1.5580773e-07]",0.855,24.0884,70.8105,2025-05-13 12:28:04
./data/ct_data/abdomen_50.pickle,570,"[1.43076889e-07 1.01987425e-07 1.42082726e-07 ... 1.56896490e-07
 9.71291954e-08 1.70672024e-07]",0.8579,24.8047,70.2082,2025-05-13 12:31:27
./data/ct_data/abdomen_50.pickle,580,"[2.7102459e-07 2.6129095e-08 1.0100154e-07 ... 3.7828297e-08 6.9068733e-08
 2.0718058e-07]",0.8481,23.183,73.5888,2025-05-13 12:34:50
./data/ct_data/abdomen_50.pickle,590,"[2.9138343e-07 7.4763150e-08 1.5542798e-07 ... 7.9004515e-08 1.1253962e-07
 8.8174758e-08]",0.8562,24.6587,70.7132,2025-05-13 12:38:13
./data/ct_data/abdomen_50.pickle,600,"[8.1613983e-08 6.7813858e-08 3.8569798e-08 ... 4.6279574e-08 9.5766872e-08
 1.4561586e-07]",0.8549,23.6094,72.3602,2025-05-13 12:41:36
./data/ct_data/abdomen_50.pickle,610,"[1.4749602e-07 4.0811685e-08 3.5862055e-08 ... 2.9938207e-08 1.5103339e-07
 2.9057600e-07]",0.8622,24.9695,70.5115,2025-05-13 12:44:59
./data/ct_data/abdomen_50.pickle,620,"[1.6221453e-07 6.5194165e-08 1.1522425e-07 ... 3.9113896e-08 1.3332635e-07
 1.5434757e-07]",0.8521,23.224,73.4116,2025-05-13 12:48:22
./data/ct_data/abdomen_50.pickle,630,"[1.5712634e-07 5.7200005e-08 4.7539192e-08 ... 1.2717953e-07 1.0725685e-07
 8.0052104e-08]",0.8451,22.7463,74.1134,2025-05-13 12:51:44
./data/ct_data/abdomen_50.pickle,640,"[1.7000913e-07 5.1669996e-08 1.3557927e-07 ... 5.1788088e-08 7.2306285e-08
 8.9182102e-08]",0.8489,22.6841,74.2534,2025-05-13 12:55:07
./data/ct_data/abdomen_50.pickle,650,"[2.7299475e-07 2.4329512e-07 1.4317027e-07 ... 1.7079569e-07 1.8185067e-07
 2.7003350e-07]",0.8357,21.3049,72.3414,2025-05-13 12:58:30
