dataset,epoch,loss,ssim,psnr,mse,timestamp
data/ct_data/jaw_50.pickle,119,"[1.8902215e-07 2.6647078e-07 3.7650588e-07 ... 3.7762229e-07 2.3090773e-07
 3.2811135e-07]",0.7779,31.2909,28.1024,2025-05-05 10:52:22
data/ct_data/jaw_50.pickle,120,"[1.9515858e-07 3.2566226e-07 2.7546483e-07 ... 4.2409971e-07 3.9151143e-07
 2.2260468e-07]",0.7781,31.343,28.032,2025-05-05 10:53:50
data/ct_data/jaw_50.pickle,121,"[3.4308312e-07 3.5426083e-07 3.3117064e-07 ... 2.9040794e-07 2.7972428e-07
 3.1309563e-07]",0.7802,31.3939,27.9111,2025-05-05 10:55:37
data/ct_data/jaw_50.pickle,122,"[2.8559248e-07 1.6141685e-07 1.2758477e-07 ... 2.2163449e-07 3.3546547e-07
 1.7775878e-07]",0.7801,31.4489,27.8882,2025-05-05 10:57:18
data/ct_data/jaw_50.pickle,123,"[6.3201253e-07 1.5674601e-07 2.1240650e-07 ... 3.1677479e-07 4.7394340e-07
 2.9741759e-07]",0.7801,31.4173,27.9323,2025-05-05 10:58:54
data/ct_data/jaw_50.pickle,124,"[2.9651605e-07 2.7965970e-07 3.2875167e-07 ... 3.0800808e-07 2.1325754e-07
 2.4463372e-07]",0.7811,31.4687,27.7558,2025-05-05 11:00:30
data/ct_data/jaw_50.pickle,125,"[3.0496517e-07 3.3095782e-07 3.0229302e-07 ... 3.4958211e-07 1.2269776e-07
 3.4634198e-07]",0.7827,31.5058,27.6047,2025-05-05 11:02:02
data/ct_data/jaw_50.pickle,126,"[3.5431910e-07 4.7364054e-07 3.3778176e-07 ... 1.9308213e-07 3.3071876e-07
 3.8427453e-07]",0.7809,31.4961,27.9648,2025-05-05 11:03:34
data/ct_data/jaw_50.pickle,127,"[4.2468594e-07 2.0341751e-07 3.6096080e-07 ... 1.7376408e-07 3.9326204e-07
 3.0598841e-07]",0.7828,31.4884,27.5643,2025-05-05 11:05:15
data/ct_data/jaw_50.pickle,128,"[2.6872939e-07 1.8964141e-07 3.2953551e-07 ... 1.4154767e-07 2.1117182e-07
 5.1390748e-07]",0.7827,31.4834,27.5622,2025-05-05 11:06:57
